STATE,COUNTY,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE,cases,deaths
Missouri,St. Clair,12,12,2,2,0,0.063123286,0,0,151,0
Missouri,St. Francois,471,433,11,11,0,1.237860637,38,6,2551,116
Missouri,St. Louis,,,,,,,,,305078,22562
Missouri,St. Louis City,2652,3049,321,321,125,5.69609335,-397,68,,
Missouri,St. Louis County,5201,4726,498,498,244,9.26788132,475,105,,
Missouri,St. Louis city,,,,,,,,,118824,6980
Missouri,Ste. Genevieve,47,25,4,4,0,0.41786301,22,2,749,78
Missouri,Stoddard,48,48,4,4,0,0.2833904,0,2,4325,179
Missouri,Stone,,,,,,,,,365,0
Missouri,Sullivan,25,16,3,3,0,0.59075344,9,0,2442,0
Missouri,Taney,157,111,18,18,0,0.66585213,46,4,1045,128
Missouri,Texas,66,47,4,4,0,0.26855144,19,3,28,0
Missouri,Unknown,,,,,,,,,329,0
Missouri,Vernon,140,41,6,6,0,0.17347144,99,2,505,0
Missouri,Warren,,,,,,,,,1876,0
Missouri,Washington,25,25,4,4,0,0.43857536,0,2,680,59
Missouri,Wayne,,,,,,,,,3,0
Missouri,Webster,,,,,,,,,1131,0
Missouri,Worth,,,,,,,,,183,0
Missouri,Wright,,,,,,,,,864,0
Montana,Beaverhead,18,18,3,3,0,0.3392694,0,1,80,0
Montana,Big Horn,49,49,8,8,0,0.30193607,0,0,1253,33
Montana,Blaine,6,6,1,1,0,0.011415525,0,0,,
Montana,Broadwater,25,25,4,4,0,0.82608217,0,0,356,0
Montana,Carbon,10,10,2,2,0,0.55945206,0,1,490,0
Montana,Carter,25,25,4,4,0,0.63276714,0,0,,
Montana,Cascade,549,332,24,24,24,0.8815701,217,7,1351,130
Montana,Chouteau,50,33,5,5,0,0.83178085,17,0,,
Montana,Custer,25,25,4,4,0,0.56054795,0,2,159,0
Montana,Daniels,25,25,4,4,0,0.83123291,0,0,,
Montana,Dawson,25,25,3,3,0,0.30323288,0,2,3,0
Montana,Deer Lodge,199,199,4,4,0,1.56263012,0,2,257,0
Montana,Fallon,25,25,4,4,0,0.59693152,0,0,,
Montana,Fergus,25,23,4,4,0,0.39821321,2,1,10,0
Montana,Flathead,247,220,25,25,9,1.32972265,27,10,3074,133
Montana,Gallatin,90,87,9,9,0,0.676427453,3,4,12934,56
Montana,Garfield,25,4,1,1,0,0.006164384,21,0,,
Montana,Glacier,46,46,8,8,0,0.32792413,0,1,422,0
Montana,Golden Valley,,,,,,,,,207,0
Montana,Granite,25,25,4,4,0,0.84010959,0,0,,
Montana,Hill,49,49,6,6,0,0.16617277,0,2,90,0
Montana,Jefferson,,,,,,,,,222,0
Montana,Lake,47,47,9,9,0,0.72772104,0,3,472,0
Montana,Lewis and Clark,211,189,9,9,2,1.44422347,22,5,1461,0
Montana,Liberty,25,25,4,4,0,0.84558904,0,0,84,0
Montana,Lincoln,25,25,4,4,0,0.27167124,0,2,597,88
Montana,Madison,15,17,4,4,0,0.77596871,-2,0,690,85
Montana,McCone,25,25,4,4,0,0.53789955,0,0,,
Montana,Meagher,25,25,4,4,0,0.6938082,0,0,89,0
Montana,Mineral,25,24,4,4,0,0.65593606,1,0,,
Montana,Missoula,404,299,32,32,24,1.06026623,105,9,3169,80
Montana,Musselshell,25,25,4,4,0,0.84328765,0,0,86,0
Montana,Park,25,25,4,4,0,0.43254796,0,2,641,0
Montana,Phillips,6,6,1,1,0,0.2479452,0,1,,
Montana,Pondera,20,20,3,3,0,0.13712329,0,2,134,0
Montana,Powell,16,16,3,3,0,0.19640411,0,0,,
Montana,Prairie,22,22,4,4,0,0.94520545,0,0,,
Montana,Ravalli,25,25,5,5,0,0.56778079,0,2,720,0
Montana,Richland,25,25,4,4,0,0.50663012,0,2,242,0
Montana,Roosevelt,67,75,13,13,0,1.04013283,-8,1,511,0
Montana,Rosebud,25,25,1,1,0,0.34224656,0,0,41,0
Montana,Sanders,16,16,3,3,0,0.31369862,0,2,,
Montana,Sheridan,19,19,3,3,0,0.22379236,0,1,,
Montana,Silver Bow,98,71,11,11,0,0.55145669,27,2,981,0
Montana,Stillwater,10,10,2,2,0,0.35835618,0,0,99,0
Montana,Sweet Grass,25,25,4,4,0,0.82126027,0,0,,
Montana,Teton,25,25,4,4,0,0.9018082,0,0,,
Montana,Toole,21,21,4,4,0,0.15538161,0,1,2264,445
Montana,Unknown,,,,,,,,,0,2
Montana,Valley,25,25,4,4,0,0.17139725,0,0,5,0
Montana,Wheatland,25,25,4,4,0,0.77457535,0,0,60,0
Montana,Yellowstone,664,611,53,53,48,2.42401415,53,16,7099,150
Nebraska,Adams,200,127,10,10,0,1.38522807,73,3,15741,502
Nebraska,Antelope,23,23,4,4,0,0.11578321,0,0,405,0
Nebraska,Banner,,,,,,,,,14,0
Nebraska,Boone,25,25,4,4,0,0.34947947,0,2,233,0
Nebraska,Box Butte,25,25,4,4,0,0.33315068,0,2,119,0
Nebraska,Boyd,15,15,3,3,0,0.050320514,0,0,22,0
Nebraska,Brown,23,23,4,4,0,0.13674806,0,0,,
Nebraska,Buffalo,361,362,34,34,18,0.80594152,-1,7,9406,84
Nebraska,Burt,16,16,3,3,0,0.050171234,0,0,445,0
Nebraska,Butler,20,20,3,3,0,0.20712329,0,0,2017,0
Nebraska,Cass,,,,,,,,,2069,0
Nebraska,Cedar,,,,,,,,,374,0
Nebraska,Chase,20,20,4,4,0,0.075479455,0,0,30,0
Nebraska,Cherry,25,25,4,4,0,0.17161644,0,1,80,0
Nebraska,Cheyenne,25,19,4,4,0,0.27656814,6,2,584,0
Nebraska,Clay,,,,,,,,,1184,0
Nebraska,Colfax,25,25,4,4,0,0.040219177,0,0,28658,139
Nebraska,Cuming,25,25,4,4,0,0.20449315,0,1,1410,0
Nebraska,Custer,35,35,6,6,0,0.21715307,0,1,2309,250
Nebraska,Dakota,,,,,,,,,86068,1040
Nebraska,Dawes,25,25,4,4,0,0.17983562,0,1,51,0
Nebraska,Dawson,57,57,9,9,0,0.6339452,0,2,45441,336
Nebraska,Dixon,,,,,,,,,1511,17
Nebraska,Dodge,75,50,9,9,0,0.40591779,25,3,21429,78
Nebraska,Douglas,2754,2322,317,317,129,6.978715552,432,63,203492,2290
Nebraska,Dundy,14,14,2,2,0,0.12485323,0,1,,
Nebraska,Fillmore,20,20,3,3,0,0.21178082,0,0,340,22
Nebraska,Franklin,14,14,2,2,0,0.045401175,0,0,361,0
Nebraska,Frontier,,,,,,,,,55,0
Nebraska,Furnas,20,20,3,3,0,0.26410958,0,1,397,13
Nebraska,Gage,25,25,3,3,0,0.4360548,0,2,2987,239
Nebraska,Garden,10,10,2,2,0,0.07342466,0,0,84,0
Nebraska,Garfield,,,,,,,,,18,0
Nebraska,Gosper,,,,,,,,,792,0
Nebraska,Greeley,,,,,,,,,139,0
Nebraska,Hall,157,140,16,16,9,0.40608612,17,5,89296,2379
Nebraska,Hamilton,12,14,2,2,0,0.2706458,-2,1,3637,652
Nebraska,Harlan,19,19,3,3,0,0.13035329,0,0,,
Nebraska,Hitchcock,,,,,,,,,54,0
Nebraska,Holt,42,42,7,7,0,0.50188558,0,2,52,0
Nebraska,Howard,10,16,3,3,0,0.1510274,-6,0,2022,119
Nebraska,Jefferson,17,17,3,3,0,0.13924254,0,0,360,0
Nebraska,Johnson,18,18,3,3,0,0.19619483,0,1,360,0
Nebraska,Kearney,10,10,2,2,0,0.20356165,0,0,639,0
Nebraska,Keith,18,18,3,3,0,0.11978691,0,2,98,0
Nebraska,Kimball,15,15,3,3,0,0.22703196,0,0,792,0
Nebraska,Knox,23,23,4,4,0,0.11935676,0,0,531,0
Nebraska,Lancaster,1062,1103,103,103,57,4.42909712,-41,32,58267,395
Nebraska,Lincoln,116,97,19,19,0,0.48592007,19,6,2988,141
Nebraska,Madison,131,131,24,24,0,0.38557798,0,5,16459,245
Nebraska,Merrick,20,20,3,3,0,0.16383561,0,1,1761,0
Nebraska,Morrill,20,20,3,3,0,0.1020548,0,1,541,0
Nebraska,Nance,19,19,3,3,0,0.083056957,0,0,230,0
Nebraska,Nemaha,16,16,3,3,0,0.12842466,0,0,198,0
Nebraska,Nuckolls,25,25,4,4,0,0.18378082,0,1,38,0
Nebraska,Otoe,28,28,5,5,0,0.26628909,0,2,416,0
Nebraska,Pawnee,11,17,3,3,0,0.11941982,-6,0,,
Nebraska,Perkins,20,20,3,3,0,0.2330137,0,0,,
Nebraska,Phelps,25,25,4,4,0,0.38553426,0,2,907,0
Nebraska,Pierce,35,35,6,6,0,0.37465754,0,1,212,0
Nebraska,Platte,47,47,5,5,0,0.34607986,0,2,27000,50
Nebraska,Polk,16,16,3,3,0,0.067636989,0,0,640,0
Nebraska,Red Willow,25,25,4,4,0,0.37446576,0,2,284,0
Nebraska,Richardson,24,24,4,4,0,0.28607306,0,1,58,13
Nebraska,Rock,24,24,4,4,0,0.089954339,0,0,,
Nebraska,Saline,43,43,7,7,0,0.195728189,0,0,24156,65
Nebraska,Sarpy,212,89,13,13,3,0.81988649,123,5,30863,180
Nebraska,Saunders,16,16,3,3,0,0.13133562,0,2,1989,53
Nebraska,Scotts Bluff,166,122,22,22,0,0.44864136,44,4,5673,27
Nebraska,Seward,24,24,4,4,0,0.34851599,0,0,1394,63
Nebraska,Sheridan,25,25,4,4,0,0.16142465,0,0,,
Nebraska,Sherman,,,,,,,,,183,0
Nebraska,Sioux,,,,,,,,,15,0
Nebraska,Stanton,,,,,,,,,935,0
Nebraska,Thayer,17,19,3,3,0,0.18731074,-2,1,25,0
Nebraska,Thomas,,,,,,,,,48,0
Nebraska,Thurston,34,34,6,6,0,0.40682422,0,1,1981,11
Nebraska,Unknown,,,,,,,,,2541,17
Nebraska,Valley,16,16,3,3,0,0.32739726,0,0,210,0
Nebraska,Washington,21,21,4,4,0,0.086757988,0,2,2301,71
Nebraska,Wayne,21,21,4,4,0,0.19478147,0,0,732,0
Nebraska,Webster,13,13,2,2,0,0.081348792,0,0,321,0
Nebraska,York,38,38,6,6,0,0.42480084,0,0,1790,0
Nevada,Carson City,255,219,32,32,0,1.4819454,36,9,5380,191
Nevada,Churchill,40,25,4,4,0,0.49676713,15,2,450,64
Nevada,Clark,6897,5657,652,652,311,20.15269105,1240,230,432584,20587
Nevada,Douglas,23,23,4,4,0,0.50458604,0,2,2086,0
Nevada,Elko,75,59,7,7,0,0.19925702,16,2,1796,80
Nevada,Humboldt,53,25,3,3,0,0.30608219,28,1,4553,221
Nevada,Lander,25,5,2,2,0,0.22246575,20,2,1086,0
Nevada,Lincoln,20,4,1,1,0,0.72534245,16,0,87,0
Nevada,Lyon,63,14,2,2,0,0.16438356,49,0,3712,39
Nevada,Mineral,35,11,2,2,0,0.59078455,24,1,232,0
Nevada,Nye,25,25,4,4,0,0.38805479,0,2,3787,74
Nevada,Pershing,38,13,2,2,0,0.10474183,25,1,94,0
Nevada,Storey,,,,,,,,,36,0
Nevada,Unknown,,,,,,,,,1804,225
Nevada,Washoe,1744,1413,296,296,68,3.237283464,331,31,96662,3366
Nevada,White Pine,25,25,4,4,0,0.184,0,2,221,0
New Hampshire,Belknap,137,86,10,10,0,0.60156101,51,3,3919,11
New Hampshire,Carroll,50,50,8,8,0,0.85786301,0,4,3233,0
New Hampshire,Cheshire,169,86,27,27,0,0.58493149,83,4,3531,152
New Hampshire,Coos,66,66,10,10,0,0.9859863,0,5,276,0
New Hampshire,Grafton,506,500,64,64,30,2.81275878,6,24,5264,53
New Hampshire,Hillsborough,1232,974,66,66,0,2.77014371,258,22,131865,7331
New Hampshire,Merrimack,563,474,29,29,0,3.5407227,89,14,19391,771
New Hampshire,Rockingham,617,506,43,43,0,3.40099409,111,13,77359,3691
New Hampshire,Strafford,290,182,17,17,0,1.16623592,108,9,15434,696
New Hampshire,Sullivan,25,25,4,4,0,0.40186301,0,2,1229,83
New Hampshire,Unknown,,,,,,,,,822,12
New Jersey,Atlantic,557,821,65,65,22,2.7905513,-264,36,117395,7528
New Jersey,Bergen,2874,1934,122,122,56,5.2152859,940,80,1284010,98535
New Jersey,Burlington,909,795,100,100,0,4.59789775,114,29,268136,16027
New Jersey,Camden,2231,2407,166,166,94,4.25586181,-176,92,369514,18296
New Jersey,Cape May,242,149,16,16,0,0.43295026,93,6,34964,2729
New Jersey,Cumberland,376,321,24,24,0,1.58698869,55,16,114658,3801
New Jersey,Essex,3541,2515,226,226,169,7.20711536,1026,84,1166437,102420
New Jersey,Gloucester,311,233,46,46,0,0.4424659,78,8,128045,7241
New Jersey,Hudson,1764,1086,89,89,41,4.01776096,678,28,1215036,70080
New Jersey,Hunterdon,184,170,12,12,0,0.56851155,14,9,59343,3332
New Jersey,Mercer,1608,1199,83,83,0,4.43206301,409,23,398564,25821
New Jersey,Middlesex,2527,2032,232,232,104,5.17768973,495,83,1014681,57466
New Jersey,Monmouth,2155,1643,128,128,75,3.79687077,512,59,542364,35055
New Jersey,Morris,1782,1566,111,111,38,3.24720952,216,52,438550,37143
New Jersey,Ocean,1528,1325,114,114,0,5.19512849,203,47,570155,41853
New Jersey,Passaic,920,823,53,53,56,1.30272436,97,31,1043001,53051
New Jersey,Salem,222,209,19,19,0,0.56523531,13,7,32428,2025
New Jersey,Somerset,944,820,45,45,0,2.3651582,124,11,295889,24389
New Jersey,Sussex,148,130,10,10,0,0.71393043,18,6,75076,8939
New Jersey,Union,1332,951,77,77,15,3.53887934,381,31,1042850,62563
New Jersey,Unknown,,,,,,,,,108721,105
New Jersey,Warren,309,156,20,20,0,1.08150243,153,7,74622,7550
New Mexico,Bernalillo,1981,1937,179,179,163,7.67185607,44,50,88330,4033
New Mexico,Catron,,,,,,,,,131,59
New Mexico,Chaves,232,204,24,24,0,1.1216709,28,5,2824,109
New Mexico,Cibola,31,31,5,5,0,0.45386301,0,1,7946,329
New Mexico,Colfax,25,25,4,4,0,0.24076712,0,1,378,0
New Mexico,Curry,100,106,8,8,0,0.29625225,-6,3,3127,0
New Mexico,Dona Ana,618,635,60,60,12,4.07884693,-17,15,,
New Mexico,Doña Ana,,,,,,,,,25364,184
New Mexico,Eddy,148,116,18,18,0,0.39554845,32,4,1652,90
New Mexico,Grant,68,32,6,6,0,0.33321917,36,2,1102,0
New Mexico,Guadalupe,10,10,2,2,0,0.16,0,0,1078,0
New Mexico,Harding,,,,,,,,,61,0
New Mexico,Hidalgo,,,,,,,,,241,0
New Mexico,Lea,86,86,12,12,0,0.39724949,0,4,1607,0
New Mexico,Lincoln,25,25,4,4,0,0.40054795,0,2,229,0
New Mexico,Los Alamos,47,47,6,6,0,0.13150685,0,2,460,0
New Mexico,Luna,25,25,6,6,0,0.4638904,0,2,843,58
New Mexico,McKinley,191,148,26,26,0,1.39500445,43,3,128047,5259
New Mexico,Otero,106,56,11,11,0,0.586849336,50,2,16613,118
New Mexico,Quay,25,25,4,4,0,0.099506848,0,2,297,64
New Mexico,Rio Arriba,70,70,8,8,0,0.28297457,0,2,2608,26
New Mexico,Roosevelt,24,20,4,4,0,0.12958904,4,2,1832,8
New Mexico,San Juan,270,260,21,21,0,1.16465684,10,10,91233,6179
New Mexico,San Miguel,267,226,8,8,0,0.2112567,41,2,683,0
New Mexico,Sandoval,60,60,11,11,0,0.54570776,0,3,36377,1464
New Mexico,Santa Fe,240,225,25,25,0,1.01631085,15,6,10096,130
New Mexico,Sierra,25,11,2,2,0,0.36936489,14,2,98,0
New Mexico,Socorro,24,24,4,4,0,0.20308219,0,2,3369,227
New Mexico,Taos,25,6,6,6,0,0.4949041,19,2,1902,0
New Mexico,Torrance,,,,,,,,,2276,47
New Mexico,Union,25,25,4,4,0,0.085808218,0,1,218,0
New Mexico,Unknown,,,,,,,,,109,19
New Mexico,Valencia,,,,,,,,,4608,76
New York,Albany,1572,1479,116,116,75,2.74610401,93,41,112278,7676
New York,Allegany,55,69,9,9,0,0.67739439,-14,2,3268,7
New York,Bronx,3127,3656,274,274,162,6.26888747,-529,85,,
New York,Broome,573,492,47,47,14,2.008268,81,16,32081,2529
New York,Cattaraugus,186,260,46,46,0,0.42149544,-74,3,5163,139
New York,Cayuga,99,85,15,15,0,0.50362611,14,2,5190,78
New York,Chautauqua,356,208,27,27,0,0.952826352,148,6,4629,191
New York,Chemung,471,326,24,24,18,2.13892084,145,8,9269,306
New York,Chenango,58,58,7,7,0,0.17264998,0,2,8650,110
New York,Clinton,300,300,21,21,0,0.43888584,0,11,6221,276
New York,Columbia,192,95,9,9,0,0.65912038,97,5,22465,2088
New York,Cortland,162,103,12,12,0,0.30531567,59,2,2639,0
New York,Delaware,63,56,10,10,0,1.05602968,7,2,5437,6
New York,Dutchess,942,874,59,59,15,1.89483691,68,13,258405,8282
New York,Erie,2587,2279,236,236,129,5.89990243,308,44,355630,28545
New York,Essex,25,25,4,4,0,0.43265754,0,1,2872,0
New York,Franklin,171,126,13,13,0,0.57657146,45,4,1486,0
New York,Fulton,74,58,8,8,0,0.36334434,16,3,10536,635
New York,Genesee,133,131,10,10,0,0.37336493,2,2,12780,274
New York,Greene,,,,,,,,,13848,205
New York,Hamilton,,,,,,,,,372,0
New York,Herkimer,25,25,4,4,0,0.61084932,0,2,6752,98
New York,Jefferson,330,287,18,18,12,1.4060051,43,5,5280,0
New York,Kings,5838,4320,282,282,216,10.37918853,1518,160,,
New York,Lewis,31,25,6,6,0,0.46531507,6,2,1126,0
New York,Livingston,67,67,12,12,0,0.30770802,0,2,7077,233
New York,Madison,126,126,10,10,0,0.79547754,0,4,18575,252
New York,Monroe,2331,2038,247,247,100,4.584553,293,34,169519,11850
New York,Montgomery,120,100,8,8,0,0.62071234,20,5,5423,225
New York,Nassau,4758,3598,334,334,237,7.01346488,1160,173,2912922,171835
New York,New York,8860,7473,944,944,460,14.028702,1387,211,,
New York,New York City,,,,,,,,,14523703,1419221
New York,Niagara,482,443,32,32,0,1.46233437,39,7,55487,2582
New York,Oneida,988,774,37,37,0,2.19322736,214,15,57175,2792
New York,Onondaga,1596,1838,145,145,86,2.86124033,-242,38,117053,6560
New York,Ontario,384,307,27,27,0,1.34377926,77,8,11392,793
New York,Orange,1112,985,76,76,20,3.13866353,127,29,711232,22736
New York,Orleans,39,25,4,4,0,0.3020274,14,2,11781,1281
New York,Oswego,132,132,8,8,0,0.26668742,0,3,6837,14
New York,Otsego,247,220,26,26,0,1.09361875,27,7,5204,402
New York,Putnam,164,120,10,10,0,0.37936509,44,3,81299,3866
New York,Queens,3210,2663,146,146,92,5.44003487,547,65,,
New York,Rensselaer,292,257,30,30,0,1.44087261,35,8,28968,1891
New York,Richmond,1177,1060,72,72,40,2.4538346,117,51,,
New York,Rockland,1326,989,50,50,20,2.13056076,337,14,948226,29973
New York,Saratoga,259,259,30,30,0,1.79914755,0,5,32057,263
New York,Schenectady,483,351,39,39,0,1.33156747,132,7,43069,1975
New York,Schoharie,25,40,7,7,0,0.27099302,-15,2,3263,0
New York,Schuyler,25,25,4,4,0,0.39649314,0,2,710,0
New York,Seneca,,,,,,,,,3493,22
New York,St. Lawrence,387,384,27,27,0,3.10177206,3,8,13693,144
New York,Steuben,555,535,14,14,0,1.23855288,20,7,16972,1095
New York,Suffolk,3941,3568,298,298,109,10.66566002,373,132,2774254,117056
New York,Sullivan,169,99,18,18,0,0.69986301,70,5,82071,1598
New York,Tioga,,,,,,,,,7444,873
New York,Tompkins,212,163,16,16,0,0.43833035,49,5,11806,144
New York,Ulster,325,209,28,28,0,1.80815056,116,5,108188,2223
New York,Unknown,,,,,,,,,0,4597
New York,Warren,391,361,24,24,0,0.31404394,30,4,15095,1525
New York,Washington,,,,,,,,,13666,527
New York,Wayne,120,101,8,8,0,0.49947104,19,2,7257,48
New York,Westchester,3014,2427,233,233,109,8.38892725,587,69,2433279,95934
New York,Wyoming,62,50,5,5,0,0.30821916,12,2,5528,221
New York,Yates,35,25,4,4,0,0.23309588,10,2,1938,273
North Carolina,Alamance,238,176,20,20,12,0.573708,62,7,21912,944
North Carolina,Alexander,,,,,,,,,1678,0
North Carolina,Alleghany,41,25,4,4,0,0.089643836,16,2,984,0
North Carolina,Anson,15,15,3,3,0,0.1369863,0,2,3595,26
North Carolina,Ashe,76,25,4,4,0,0.50728768,51,2,1661,13
North Carolina,Avery,50,21,4,4,0,0.21891716,29,2,135,0
North Carolina,Beaufort,142,72,8,8,0,0.50403351,70,3,2294,0
North Carolina,Bertie,6,6,1,1,0,0.66392696,0,2,6121,208
North Carolina,Bladen,58,25,4,4,0,0.34367123,33,2,6295,88
North Carolina,Brunswick,139,126,23,23,0,1.71463166,13,4,7888,280
North Carolina,Buncombe,1128,982,151,151,51,3.06232291,146,31,16020,1042
North Carolina,Burke,746,587,16,16,4,1.08384761,159,3,22832,866
North Carolina,Cabarrus,457,447,15,15,25,0.64568663,10,14,31677,1224
North Carolina,Caldwell,110,110,12,12,0,0.48724782,0,3,8101,110
North Carolina,Camden,,,,,,,,,221,0
North Carolina,Carteret,135,99,8,8,0,0.66068906,36,5,2673,220
North Carolina,Caswell,,,,,,,,,3817,46
North Carolina,Catawba,613,426,52,52,6,0.781329,187,15,12798,300
North Carolina,Chatham,25,25,4,4,0,0.49073973,0,2,35736,1395
North Carolina,Cherokee,57,25,5,5,0,0.65841097,32,2,1560,84
North Carolina,Chowan,49,25,4,4,0,0.56263012,24,2,889,0
North Carolina,Clay,,,,,,,,,436,0
North Carolina,Cleveland,375,292,57,57,0,0.76703096,83,10,6149,131
North Carolina,Columbus,154,154,27,27,0,0.3223092,0,2,17550,1279
North Carolina,Craven,350,287,72,72,0,0.62120187,63,12,9824,297
North Carolina,Cumberland,965,821,56,56,44,1.66676569,144,22,36016,1059
North Carolina,Currituck,,,,,,,,,713,0
North Carolina,Dare,21,21,4,4,0,0.3181996,0,2,1318,81
North Carolina,Davidson,240,154,29,29,0,0.8575176,86,4,24344,685
North Carolina,Davie,50,50,9,9,0,0,0,1,5163,162
North Carolina,Duplin,81,49,9,9,0,0.55610847,32,3,37745,653
North Carolina,Durham,1597,1509,174,174,135,2.79621027,88,35,98949,2503
North Carolina,Edgecombe,117,101,15,15,0,0.35630003,16,4,11391,459
North Carolina,Forsyth,2084,1940,196,196,100,3.29023909,144,38,68275,795
North Carolina,Franklin,,,,,,,,,10363,1267
North Carolina,Gaston,435,383,57,57,0,0.73484743,52,12,19392,419
North Carolina,Gates,,,,,,,,,1104,39
North Carolina,Graham,,,,,,,,,169,0
North Carolina,Granville,1442,1342,164,164,0,1.8204259,100,2,21616,604
North Carolina,Greene,,,,,,,,,4215,80
North Carolina,Guilford,1388,955,124,124,36,2.59616199,433,39,72120,3722
North Carolina,Halifax,204,106,16,16,0,0.48017576,98,3,9199,79
North Carolina,Harnett,248,243,32,32,0,1.18785417,5,4,17758,1260
North Carolina,Haywood,154,122,12,12,0,0.37686953,32,3,2284,0
North Carolina,Henderson,325,233,27,27,0,1.02485648,92,6,20518,2349
North Carolina,Hertford,114,70,10,10,0,0.5020352,44,3,5321,172
North Carolina,Hoke,49,41,11,11,0,0.27357167,8,2,11953,43
North Carolina,Hyde,,,,,,,,,91,0
North Carolina,Iredell,514,410,36,36,0,1.15425214,104,14,16747,327
North Carolina,Jackson,86,82,9,9,0,0.40751755,4,3,1959,49
North Carolina,Johnston,199,179,24,24,0,0.52253771,20,7,28322,1319
North Carolina,Jones,,,,,,,,,1439,162
North Carolina,Lee,137,127,8,8,1,0.30633157,10,5,23270,179
North Carolina,Lenoir,261,150,190,190,0,0.44851142,111,10,11177,369
North Carolina,Lincoln,101,101,10,10,0,0.5114336,0,4,4745,0
North Carolina,Macon,83,49,9,9,0,1.04841461,34,3,4254,77
North Carolina,Madison,,,,,,,,,154,0
North Carolina,Martin,49,43,6,6,0,0.25281936,6,2,3421,173
North Carolina,McDowell,65,49,9,9,0,0.4373652,16,3,4485,59
North Carolina,Mecklenburg,2662,2370,188,188,164,6.98180503,292,66,258337,5351
North Carolina,Mitchell,46,25,4,4,0,0.52292681,21,2,713,0
North Carolina,Montgomery,37,3,2,2,0,0.63652968,34,2,6572,218
North Carolina,Moore,402,412,56,56,13,0.67233676,-10,14,11800,513
North Carolina,Nash,395,372,29,29,9,1.26045403,23,11,11853,221
North Carolina,New Hanover,861,769,45,45,51,1.27715862,92,16,13133,249
North Carolina,Northampton,,,,,,,,,9298,636
North Carolina,Onslow,306,231,14,14,0,1.2814948,75,9,6516,144
North Carolina,Orange,1006,886,47,47,20,0.84258151,120,16,22726,2042
North Carolina,Pamlico,,,,,,,,,711,0
North Carolina,Pasquotank,182,91,10,10,0,0.58883035,91,4,5908,482
North Carolina,Pender,86,25,4,4,0,0.45873973,61,1,4359,49
North Carolina,Perquimans,,,,,,,,,1409,101
North Carolina,Person,98,38,6,6,0,0.24455659,60,2,2928,55
North Carolina,Pitt,1088,961,83,83,12,1.87704158,127,40,18380,144
North Carolina,Polk,35,25,6,6,0,0.51057535,10,2,2415,156
North Carolina,Randolph,145,145,12,12,0,0.25003305,0,4,34863,665
North Carolina,Richmond,64,64,0,0,0,0.11276533,0,0,8228,187
North Carolina,Robeson,452,246,25,25,0,0.60103577,206,11,39107,1042
North Carolina,Rockingham,229,108,9,9,0,0.25410959,121,3,4857,157
North Carolina,Rowan,427,328,21,21,0,0.69676584,99,5,40726,2003
North Carolina,Rutherford,143,111,18,18,0,0.24921633,32,2,11407,456
North Carolina,Sampson,146,59,8,8,0,0.40338984,87,2,23389,130
North Carolina,Scotland,104,97,8,8,0,0.55172998,7,3,4212,1
North Carolina,Stanly,109,97,10,10,0,0.32071742,12,4,4959,278
North Carolina,Stokes,99,25,4,4,0,0.20054795,74,1,3213,2
North Carolina,Surry,226,181,24,24,0,0.78788262,45,4,9894,77
North Carolina,Swain,68,44,8,8,0,0.65518266,24,1,897,0
North Carolina,Transylvania,92,25,4,4,0,0.58341461,67,2,837,19
North Carolina,Tyrrell,,,,,,,,,288,0
North Carolina,Union,182,182,14,14,4,0.50689447,0,8,29811,1100
North Carolina,Vance,184,91,20,20,0,0.51702541,93,6,15580,1148
North Carolina,Wake,2376,2096,177,177,80,5.03832241,280,49,115816,1922
North Carolina,Warren,,,,,,,,,3631,62
North Carolina,Washington,49,33,4,4,0,0.056965519,16,1,1998,199
North Carolina,Watauga,117,95,10,10,4,0.40749821,22,2,1488,0
North Carolina,Wayne,569,514,16,16,0,1.4028396,55,6,66037,1025
North Carolina,Wilkes,130,93,8,8,0,0.33038738,37,4,21991,219
North Carolina,Wilson,294,270,14,14,0,0.25708777,24,9,20851,654
North Carolina,Yadkin,,,,,,,,,8245,130
North Carolina,Yancey,,,,,,,,,784,0
North Dakota,Adams,25,25,4,4,0,0.27068493,0,2,,
North Dakota,Barnes,25,25,4,4,0,0.32273972,0,2,432,0
North Dakota,Benson,,,,,,,,,85,0
North Dakota,Billings,,,,,,,,,3,0
North Dakota,Bottineau,25,25,4,4,0,0.71693152,0,0,104,0
North Dakota,Bowman,23,23,4,4,0,0.10196546,0,0,77,0
North Dakota,Burke,,,,,,,,,325,0
North Dakota,Burleigh,510,386,52,52,0,1.10988355,124,9,8839,0
North Dakota,Cass,1291,1105,280,280,0,3.09631974,186,27,84049,2480
North Dakota,Cavalier,20,20,3,3,0,0.062602736,0,1,4,0
North Dakota,Dickey,20,20,3,3,0,0.22027397,0,1,47,0
North Dakota,Divide,15,15,3,3,0,0.26319635,0,0,87,0
North Dakota,Dunn,,,,,,,,,767,0
North Dakota,Eddy,,,,,,,,,217,0
North Dakota,Emmons,14,14,2,2,0,0.10332681,0,0,187,77
North Dakota,Foster,25,25,4,4,0,0.1330411,0,0,90,0
